360.161	15
360.333	14.9
360.504	14.8
360.676	14.7
360.847	14.7
361.019	14.7
361.19	14.7
361.361	14.7
361.533	14.7
361.704	14.6
361.876	14.5
362.047	14.5
362.219	14.4
362.391	14.4
362.562	14.4
362.734	14.3
362.905	14.3
363.077	14.3
363.248	14.3
363.42	14.3
363.592	14.2
363.763	14.1
363.935	14.1
364.106	14.1
364.278	14.1
364.45	14
364.621	13.9
364.793	13.8
364.965	13.8
365.137	13.8
365.308	13.7
365.48	13.7
365.652	13.7
365.824	13.6
365.995	13.5
366.167	13.5
366.339	13.5
366.511	13.5
366.683	13.5
366.854	13.4
367.026	13.4
367.198	13.4
367.37	13.3
367.542	13.3
367.714	13.3
367.886	13.2
368.058	13.2
368.23	13.1
368.402	13.1
368.574	13
368.746	13
368.918	12.9
369.09	12.9
369.262	12.8
369.434	12.7
369.606	12.6
369.778	12.6
369.95	12.5
370.122	12.5
370.294	12.4
370.467	12.3
370.639	12.3
370.811	12.3
370.983	12.3
371.155	12.2
371.328	12.1
371.5	12.2
371.672	12.2
371.844	12.1
372.017	12.1
372.189	12
372.361	12
372.534	11.9
372.706	11.9
372.878	11.8
373.051	11.8
373.223	11.7
373.396	11.7
373.568	11.6
373.741	11.6
373.913	11.6
374.086	11.5
374.258	11.5
374.431	11.5
374.603	11.5
374.776	11.4
374.949	11.3
375.121	11.3
375.294	11.3
375.467	11.3
375.639	11.2
375.812	11.1
375.985	11.2
376.157	11.2
376.33	11.1
376.503	11.1
376.676	11.1
376.849	11.1
377.021	11
377.194	11
377.367	11
377.54	11
377.713	11
377.886	10.9
378.059	10.9
378.232	10.9
378.405	10.9
378.578	10.9
378.751	10.9
378.924	10.9
379.097	10.9
379.27	10.8
379.444	10.8
379.617	10.8
379.79	10.8
379.963	10.7
380.136	10.7
380.31	10.7
380.483	10.6
380.656	10.6
380.829	10.6
381.003	10.6
381.176	10.5
381.35	10.5
381.523	10.5
381.696	10.5
381.87	10.5
382.043	10.5
382.217	10.4
382.39	10.4
382.564	10.4
382.738	10.4
382.911	10.4
383.085	10.3
383.258	10.3
383.432	10.3
383.606	10.3
383.779	10.3
383.953	10.3
384.127	10.3
384.301	10.3
384.475	10.2
384.648	10.2
384.822	10.2
384.996	10.2
385.17	10.1
385.344	10.1
