360.161	9.5
360.333	9.4
360.504	9.3
360.676	9.3
360.847	9.3
361.019	9.3
361.19	9.2
361.361	9.2
361.533	9.1
361.704	9.1
361.876	9
362.047	9
362.219	8.9
362.391	8.9
362.562	8.9
362.734	8.9
362.905	8.8
363.077	8.7
363.248	8.6
363.42	8.5
363.592	8.5
363.763	8.5
363.935	8.5
364.106	8.5
364.278	8.5
364.45	8.4
364.621	8.3
364.793	8.3
364.965	8.2
365.137	8.1
365.308	8
365.48	8
365.652	8
365.824	7.9
365.995	7.8
366.167	7.8
366.339	7.8
366.511	7.8
366.683	7.7
366.854	7.7
367.026	7.6
367.198	7.6
367.37	7.6
367.542	7.6
367.714	7.5
367.886	7.5
368.058	7.5
368.23	7.5
368.402	7.5
368.574	7.5
368.746	7.5
368.918	7.4
369.09	7.3
369.262	7.3
369.434	7.2
369.606	7.3
369.778	7.3
369.95	7.3
370.122	7.3
370.294	7.3
370.467	7.3
370.639	7.3
370.811	7.3
370.983	7.3
371.155	7.2
371.328	7.2
371.5	7.2
371.672	7.2
371.844	7.2
372.017	7.3
372.189	7.3
372.361	7.3
372.534	7.3
372.706	7.2
372.878	7.2
373.051	7.2
373.223	7.2
373.396	7.1
373.568	7.1
373.741	7.1
373.913	7.1
374.086	7.1
374.258	7.1
374.431	7.1
374.603	7.1
374.776	7.1
374.949	7
375.121	7
375.294	7
375.467	7
375.639	7
375.812	6.9
375.985	6.9
376.157	6.9
376.33	6.9
376.503	6.9
376.676	6.9
376.849	6.9
377.021	6.8
377.194	6.8
377.367	6.8
377.54	6.8
377.713	6.8
377.886	6.7
378.059	6.7
378.232	6.7
378.405	6.7
378.578	6.7
378.751	6.7
378.924	6.7
379.097	6.7
379.27	6.7
379.444	6.7
379.617	6.7
379.79	6.7
379.963	6.7
380.136	6.7
380.31	6.8
380.483	6.7
380.656	6.8
380.829	6.8
381.003	6.8
381.176	6.8
381.35	6.8
381.523	6.8
381.696	6.8
381.87	6.8
382.043	6.9
382.217	6.8
382.39	6.8
382.564	6.8
382.738	6.8
382.911	6.8
383.085	6.9
383.258	6.9
383.432	6.9
383.606	6.9
383.779	6.9
383.953	7
384.127	7
384.301	7
384.475	7
384.648	7
384.822	7
384.996	7
385.17	7.1
385.344	7.1
385.518	7.1
385.692	7.1
385.866	7.1
386.04	7.1
386.214	7.1
386.388	7.1
386.562	7.1
386.737	7.1
386.911	7.2
387.085	7.2
387.259	7.2
387.434	7.2
387.608	7.3
387.782	7.3
387.956	7.4
388.131	7.4
388.305	7.4
388.48	7.4
388.654	7.5
388.829	7.5
389.003	7.5
389.178	7.6
389.352	7.6
389.527	7.6
389.701	7.7
389.876	7.7
390.051	7.7
390.226	7.8
390.4	7.8
390.575	7.9
390.75	7.9
390.925	7.9
391.099	8
391.274	8
391.449	8.1
391.624	8.1
391.799	8.1
391.974	8.2
392.149	8.2
392.324	8.3
392.499	8.3
392.675	8.4
392.85	8.5
393.025	8.5
393.2	8.6
393.375	8.6
393.551	8.7
393.726	8.7
393.901	8.8
394.077	8.8
394.252	8.9
394.427	8.9
394.603	9
394.778	9
394.954	9.1
395.129	9.1
395.305	9.2
395.481	9.3
395.656	9.3
395.832	9.4
396.008	9.4
396.184	9.5
396.359	9.5
396.535	9.5
396.711	9.6
396.887	9.7
397.063	9.7
397.239	9.8
397.415	9.8
397.591	9.9
397.767	9.9
397.943	10
398.119	10
398.295	10
398.471	10.1
398.648	10.1
398.824	10.2
399	10.3
399.176	10.3
399.353	10.4
399.529	10.5
399.706	10.5
399.882	10.5
400.058	10.6
400.235	10.7
400.412	10.7
400.588	10.8
400.765	10.9
400.942	10.9
401.118	11
401.295	11.1
401.472	11.1
401.649	11.2
401.825	11.2
402.002	11.3
402.179	11.3
402.356	11.4
402.533	11.4
402.71	11.5
402.887	11.5
403.064	11.6
403.242	11.7
403.419	11.8
403.596	11.8
403.773	11.9
403.95	12
404.128	12
404.305	12.1
404.483	12.2
404.66	12.3
404.837	12.3
405.015	12.4
405.193	12.5
405.37	12.5
405.548	12.6
405.725	12.7
405.903	12.7
406.081	12.8
406.259	12.9
406.437	12.9
406.614	13
406.792	13.1
406.97	13.1
407.148	13.2
407.326	13.3
407.504	13.3
407.682	13.4
407.86	13.5
408.039	13.5
408.217	13.6
408.395	13.7
408.573	13.7
408.751	13.8
408.93	13.9
409.108	13.9
409.287	14
409.465	14.1
409.643	14.2
409.822	14.2
410	14.3
410.179	14.4
410.358	14.5
410.536	14.5
410.715	14.6
410.894	14.7
411.072	14.7
411.251	14.8
411.43	14.9
411.609	14.9
411.788	15
411.967	15.1
412.146	15.1
412.325	15.2
412.504	15.3
412.683	15.3
412.862	15.4
413.041	15.5
413.22	15.6
413.399	15.6
413.578	15.7
413.758	15.8
413.937	15.9
414.116	15.9
414.296	16
414.475	16.1
414.654	16.1
414.834	16.2
415.013	16.3
415.193	16.3
415.372	16.4
415.552	16.5
415.732	16.6
415.911	16.6
416.091	16.7
416.271	16.8
416.45	16.8
416.63	16.9
416.81	17
416.99	17.1
417.169	17.1
417.349	17.2
417.529	17.3
417.709	17.3
417.889	17.4
418.069	17.5
418.249	17.6
418.429	17.6
418.609	17.7
418.789	17.8
418.97	17.8
419.15	17.9
419.33	18
419.51	18.1
419.691	18.1
419.871	18.2
420.051	18.2
420.232	18.3
420.412	18.4
420.592	18.5
420.773	18.5
420.953	18.6
421.134	18.7
421.314	18.7
421.495	18.8
421.675	18.8
421.856	18.9
422.037	19
422.217	19.1
422.398	19.1
422.579	19.2
422.76	19.2
422.94	19.3
423.121	19.4
423.302	19.4
423.483	19.5
423.664	19.6
423.845	19.6
424.026	19.7
424.207	19.7
424.388	19.8
424.569	19.9
424.75	19.9
424.931	20
425.112	20.1
425.293	20.1
425.474	20.2
425.655	20.2
425.837	20.3
426.018	20.4
426.199	20.4
426.38	20.5
426.562	20.6
426.743	20.6
426.924	20.7
427.106	20.7
427.287	20.8
427.469	20.9
427.65	20.9
427.832	21
428.013	21.1
428.195	21.1
428.376	21.2
428.558	21.2
428.739	21.3
428.921	21.4
429.103	21.4
429.284	21.5
429.466	21.5
429.648	21.6
429.83	21.6
430.011	21.7
430.193	21.7
430.375	21.8
430.557	21.9
430.739	21.9
430.921	22
431.102	22
431.284	22.1
431.466	22.2
431.648	22.2
431.83	22.3
432.012	22.3
432.194	22.4
432.377	22.4
432.559	22.5
432.741	22.5
432.923	22.6
433.105	22.6
433.287	22.7
433.469	22.7
433.652	22.8
433.834	22.9
434.016	22.9
434.198	23
434.381	23
434.563	23.1
434.745	23.1
434.928	23.2
435.11	23.2
435.293	23.3
435.475	23.3
435.658	23.4
435.84	23.4
436.022	23.5
436.205	23.5
436.388	23.6
436.57	23.6
436.753	23.7
436.935	23.7
437.118	23.8
437.301	23.8
437.483	23.9
437.666	24
437.849	24
438.031	24
438.214	24.1
438.397	24.1
438.58	24.2
438.762	24.2
438.945	24.3
439.128	24.3
439.311	24.4
439.494	24.4
439.677	24.5
439.859	24.5
440.042	24.6
440.225	24.6
440.408	24.6
440.591	24.7
440.774	24.7
440.957	24.8
441.14	24.8
441.323	24.9
441.507	24.9
441.69	25
441.873	25
442.056	25
442.239	25.1
442.422	25.1
442.605	25.1
442.789	25.2
442.972	25.2
443.155	25.3
443.338	25.3
443.522	25.3
443.705	25.4
443.888	25.4
444.072	25.4
444.255	25.5
444.438	25.5
444.622	25.5
444.805	25.6
444.989	25.6
445.172	25.6
445.356	25.6
445.539	25.7
445.723	25.7
445.906	25.7
446.09	25.8
446.273	25.8
446.457	25.8
446.64	25.8
446.824	25.9
447.008	25.9
447.191	25.9
447.375	25.9
447.559	26
447.742	26
447.926	26
448.11	26
448.293	26.1
448.477	26.1
448.661	26.1
448.845	26.1
449.029	26.1
449.212	26.1
449.396	26.2
449.58	26.2
449.764	26.2
449.948	26.2
450.132	26.2
450.316	26.3
450.5	26.3
450.684	26.3
450.868	26.3
451.052	26.3
451.236	26.3
451.42	26.4
451.604	26.4
451.788	26.4
451.972	26.4
452.156	26.4
452.34	26.4
452.525	26.4
452.709	26.4
452.893	26.4
453.077	26.5
453.261	26.5
453.446	26.5
453.63	26.5
453.814	26.5
453.998	26.5
454.183	26.5
454.367	26.5
454.551	26.5
454.736	26.5
454.92	26.5
455.104	26.5
455.289	26.5
455.473	26.5
455.658	26.6
455.842	26.6
456.026	26.6
456.211	26.6
456.395	26.6
456.58	26.6
456.764	26.6
456.949	26.6
457.134	26.6
457.318	26.6
457.503	26.6
457.687	26.6
457.872	26.6
458.057	26.6
458.241	26.6
458.426	26.6
458.611	26.6
458.795	26.6
458.98	26.6
459.165	26.6
459.349	26.6
459.534	26.6
459.719	26.6
459.904	26.6
460.088	26.6
460.273	26.6
460.458	26.5
460.643	26.5
460.828	26.5
461.013	26.5
461.198	26.5
461.382	26.5
461.567	26.5
461.752	26.5
461.937	26.5
462.122	26.5
462.307	26.4
462.492	26.4
462.677	26.4
462.862	26.4
463.047	26.4
463.232	26.4
463.417	26.4
463.602	26.3
463.788	26.3
463.973	26.3
464.158	26.3
464.343	26.3
464.528	26.3
464.713	26.2
464.898	26.2
465.084	26.2
465.269	26.2
465.454	26.2
465.639	26.2
465.824	26.1
466.01	26.1
466.195	26.1
466.38	26.1
466.566	26.1
466.751	26
466.936	26
467.122	26
467.307	25.9
467.492	25.9
467.678	25.9
467.863	25.9
468.048	25.8
468.234	25.8
468.419	25.8
468.605	25.8
468.79	25.7
468.976	25.7
469.161	25.7
469.347	25.6
469.532	25.6
469.718	25.6
469.903	25.6
470.089	25.5
470.274	25.5
470.46	25.5
470.646	25.4
470.831	25.4
471.017	25.3
471.202	25.3
471.388	25.3
471.574	25.2
471.759	25.2
471.945	25.2
472.131	25.1
472.317	25.1
472.502	25
472.688	25
472.874	25
473.059	24.9
473.245	24.9
473.431	24.8
473.617	24.8
473.803	24.8
473.988	24.7
474.174	24.7
474.36	24.6
474.546	24.6
474.732	24.6
474.918	24.5
475.104	24.5
475.29	24.4
475.475	24.4
475.661	24.3
475.847	24.3
476.033	24.2
476.219	24.2
476.405	24.1
476.591	24.1
476.777	24
476.963	24
477.149	23.9
477.335	23.9
477.521	23.8
477.707	23.7
477.893	23.7
478.08	23.6
478.266	23.6
478.452	23.5
478.638	23.5
478.824	23.4
479.01	23.4
479.196	23.3
479.382	23.2
479.569	23.2
479.755	23.1
479.941	23.1
480.127	23
480.313	23
480.5	22.9
480.686	22.8
480.872	22.8
481.058	22.7
481.245	22.6
481.431	22.6
481.617	22.5
481.803	22.5
481.99	22.4
482.176	22.4
482.362	22.3
482.549	22.2
482.735	22.2
482.921	22.1
483.108	22
483.294	22
483.481	21.9
483.667	21.9
483.853	21.8
484.04	21.7
484.226	21.7
484.413	21.6
484.599	21.6
484.786	21.5
484.972	21.4
485.159	21.4
485.345	21.3
485.532	21.3
485.718	21.2
485.905	21.2
486.091	21.1
486.278	21.1
486.464	21
486.651	20.9
486.837	20.9
487.024	20.8
487.211	20.8
487.397	20.7
487.584	20.6
487.77	20.6
487.957	20.5
488.144	20.5
488.33	20.4
488.517	20.3
488.704	20.3
488.89	20.2
489.077	20.2
489.264	20.1
489.45	20
489.637	20
489.824	19.9
490.01	19.9
490.197	19.8
490.384	19.7
490.571	19.7
490.757	19.6
490.944	19.5
491.131	19.5
491.318	19.4
491.505	19.4
491.691	19.3
491.878	19.2
492.065	19.2
492.252	19.1
492.439	19
492.626	19
492.812	18.9
492.999	18.9
493.186	18.8
493.373	18.7
493.56	18.7
493.747	18.6
493.934	18.5
494.121	18.5
494.308	18.4
494.494	18.4
494.681	18.3
494.868	18.2
495.055	18.2
495.242	18.1
495.429	18
495.616	18
495.803	17.9
495.99	17.9
496.177	17.8
496.364	17.8
496.551	17.7
496.738	17.6
496.925	17.6
497.112	17.5
497.299	17.4
497.486	17.4
497.673	17.3
497.861	17.3
498.048	17.2
498.235	17.1
498.422	17.1
498.609	17
498.796	17
498.983	16.9
499.17	16.8
499.357	16.8
499.544	16.7
499.732	16.7
499.919	16.6
500.106	16.5
500.293	16.5
500.48	16.4
500.667	16.4
500.855	16.3
501.042	16.2
501.229	16.2
501.416	16.1
501.603	16.1
501.791	16
501.978	16
502.165	15.9
502.352	15.8
502.54	15.8
502.727	15.7
502.914	15.7
503.101	15.6
503.289	15.5
503.476	15.5
503.663	15.4
503.85	15.4
504.038	15.3
504.225	15.2
504.412	15.2
504.6	15.1
504.787	15.1
504.974	15
505.161	15
505.349	14.9
505.536	14.8
505.723	14.8
505.911	14.7
506.098	14.7
506.286	14.6
506.473	14.6
506.66	14.5
506.848	14.4
507.035	14.4
507.222	14.3
507.41	14.3
507.597	14.2
507.785	14.2
507.972	14.1
508.159	14.1
508.347	14
508.534	14
508.722	13.9
508.909	13.9
509.097	13.8
509.284	13.7
509.471	13.7
509.659	13.6
509.846	13.6
510.034	13.5
510.221	13.5
510.409	13.4
510.596	13.4
510.784	13.3
510.971	13.3
511.159	13.2
511.346	13.2
511.534	13.1
511.721	13.1
511.909	13
512.096	13
512.284	12.9
512.471	12.9
512.659	12.8
512.846	12.8
513.034	12.7
513.221	12.7
513.409	12.6
513.596	12.6
513.784	12.5
513.972	12.5
514.159	12.4
514.347	12.4
514.534	12.3
514.722	12.3
514.909	12.2
515.097	12.2
515.285	12.1
515.472	12.1
515.66	12.1
515.847	12
516.035	12
516.222	11.9
516.41	11.9
516.598	11.8
516.785	11.8
516.973	11.7
517.161	11.7
517.348	11.6
517.536	11.6
517.723	11.5
517.911	11.5
518.099	11.4
518.286	11.4
518.474	11.4
518.662	11.3
518.849	11.3
519.037	11.2
519.225	11.2
519.412	11.1
519.6	11.1
519.787	11.1
519.975	11
520.163	11
520.35	10.9
520.538	10.9
520.726	10.8
520.914	10.8
521.101	10.8
521.289	10.7
521.477	10.7
521.664	10.6
521.852	10.6
522.04	10.5
522.227	10.5
522.415	10.5
522.603	10.4
522.79	10.4
522.978	10.3
523.166	10.3
523.354	10.2
523.541	10.2
523.729	10.2
523.917	10.1
524.104	10.1
524.292	10.1
524.48	10
524.668	10
524.855	9.9
525.043	9.9
525.231	9.9
525.418	9.8
525.606	9.8
525.794	9.7
525.982	9.7
