360.161	14.1
360.333	14.1
360.504	14.1
360.676	14.2
360.847	14.2
361.019	14.2
361.19	14.1
361.361	14.1
361.533	14.1
361.704	14.1
361.876	14
362.047	14
362.219	13.9
362.391	13.9
362.562	13.7
362.734	13.7
362.905	13.7
363.077	13.7
363.248	13.7
363.42	13.7
363.592	13.7
363.763	13.7
363.935	13.7
364.106	13.7
364.278	13.7
364.45	13.6
364.621	13.5
364.793	13.4
364.965	13.5
365.137	13.4
365.308	13.4
365.48	13.4
365.652	13.4
365.824	13.3
365.995	13.2
366.167	13.2
366.339	13.1
366.511	13
366.683	13
366.854	13
367.026	12.9
367.198	12.9
367.37	12.8
367.542	12.8
367.714	12.8
367.886	12.7
368.058	12.7
368.23	12.7
368.402	12.7
368.574	12.7
368.746	12.7
368.918	12.7
369.09	12.7
369.262	12.6
369.434	12.6
369.606	12.6
369.778	12.5
369.95	12.5
370.122	12.5
370.294	12.5
370.467	12.5
370.639	12.5
370.811	12.5
370.983	12.4
371.155	12.4
371.328	12.3
371.5	12.3
371.672	12.4
371.844	12.4
372.017	12.5
372.189	12.4
372.361	12.4
372.534	12.3
372.706	12.2
372.878	12.2
373.051	12.1
373.223	12.1
373.396	12.1
373.568	12.1
373.741	12
373.913	12
374.086	12
374.258	12
374.431	12
374.603	12
374.776	12
374.949	11.9
375.121	12
375.294	11.9
375.467	11.9
375.639	11.9
375.812	11.8
375.985	11.8
376.157	11.8
376.33	11.8
376.503	11.8
376.676	11.8
376.849	11.8
377.021	11.8
377.194	11.8
377.367	11.8
377.54	11.7
377.713	11.7
377.886	11.7
378.059	11.6
378.232	11.7
378.405	11.7
378.578	11.7
378.751	11.7
378.924	11.7
379.097	11.7
379.27	11.6
379.444	11.6
379.617	11.6
379.79	11.7
379.963	11.7
380.136	11.7
380.31	11.7
380.483	11.7
380.656	11.6
380.829	11.6
381.003	11.6
381.176	11.6
381.35	11.5
381.523	11.5
381.696	11.5
381.87	11.5
382.043	11.5
382.217	11.5
382.39	11.4
382.564	11.4
382.738	11.4
382.911	11.4
383.085	11.4
383.258	11.4
383.432	11.4
383.606	11.5
383.779	11.4
383.953	11.4
384.127	11.4
384.301	11.4
384.475	11.3
384.648	11.3
384.822	11.3
384.996	11.4
385.17	11.4
385.344	11.4
385.518	11.4
385.692	11.3
385.866	11.3
