360.161	7.6
360.333	7.5
360.504	7.5
360.676	7.4
360.847	7.3
361.019	7.3
361.19	7.2
361.361	7.2
361.533	7.1
361.704	7
361.876	7
362.047	7.1
362.219	7.1
362.391	7.1
362.562	7.1
362.734	7
362.905	7
363.077	6.9
363.248	6.9
363.42	6.9
363.592	6.9
363.763	6.9
363.935	6.9
364.106	6.9
364.278	6.9
364.45	6.9
364.621	6.8
364.793	6.8
364.965	6.8
365.137	6.8
365.308	6.7
365.48	6.7
365.652	6.7
365.824	6.6
365.995	6.5
366.167	6.4
366.339	6.4
366.511	6.4
366.683	6.3
366.854	6.3
367.026	6.2
367.198	6.2
367.37	6.2
367.542	6.1
367.714	6.1
367.886	6.1
368.058	6.1
368.23	6
368.402	6
368.574	6
368.746	6
368.918	5.9
369.09	5.9
369.262	5.8
369.434	5.8
369.606	5.7
369.778	5.7
369.95	5.6
370.122	5.5
370.294	5.5
370.467	5.5
370.639	5.5
370.811	5.5
370.983	5.4
371.155	5.3
371.328	5.3
371.5	5.3
371.672	5.2
371.844	5.2
372.017	5.2
372.189	5.2
372.361	5.2
372.534	5.1
372.706	5
372.878	5
373.051	5
373.223	5
373.396	4.9
373.568	4.8
373.741	4.8
373.913	4.7
374.086	4.7
374.258	4.7
374.431	4.7
374.603	4.8
374.776	4.7
374.949	4.7
375.121	4.7
375.294	4.7
375.467	4.6
375.639	4.6
375.812	4.6
375.985	4.5
376.157	4.5
376.33	4.5
376.503	4.4
376.676	4.4
376.849	4.4
377.021	4.4
377.194	4.4
377.367	4.4
377.54	4.3
377.713	4.3
377.886	4.2
378.059	4.2
378.232	4.2
378.405	4.2
378.578	4.2
378.751	4.2
378.924	4.2
379.097	4.2
379.27	4.2
379.444	4.2
379.617	4.1
379.79	4.1
379.963	4.1
380.136	4.1
380.31	4.1
380.483	4.1
380.656	4.1
380.829	4
381.003	4
381.176	4
381.35	4
381.523	3.9
381.696	3.9
381.87	3.9
382.043	3.9
382.217	3.8
382.39	3.8
382.564	3.8
382.738	3.7
382.911	3.7
383.085	3.7
